LocalProcessTimeDiffMs,LocalTimeDiffMs,LocalMonotonicDiffMs,RemoteDiffTimeMs
15.625000000,619.003295898,608.999999939,548.270751953
31.250000000,614.908695221,625.000000000,544.167480469
0.000000000,603.003501892,608.999999939,535.256835938
0.000000000,617.000818253,609.000000171,546.248535156
15.625000000,611.881971359,608.999999939,540.415039062
15.625000000,600.590467453,594.000000041,532.511474609
0.000000000,616.005659103,609.999999870,545.894775391
15.625000000,626.001358032,625.000000000,553.881591797
0.000000000,616.178512573,609.000000171,544.875488281
0.000000000,616.541862488,625.000000000,545.697021484
31.250000000,617.063283920,610.000000102,546.147460938
0.000000000,606.002330780,594.000000041,536.083740234
15.625000000,616.562604904,609.999999870,546.068115234
0.000000000,618.562221527,625.000000000,547.488769531
0.000000000,615.045070648,609.999999870,543.925781250
15.625000000,632.007837296,625.000000000,559.879394531
0.000000000,618.594646454,625.000000000,546.871093750
0.000000000,613.005161285,609.000000171,542.275878906
0.000000000,614.006996155,609.000000171,544.271728516
0.000000000,608.980178833,610.000000102,538.235595703
0.000000000,624.077558517,625.000000000,553.255126953
15.625000000,613.990068436,625.000000000,543.162841797
0.000000000,614.064216614,610.000000102,542.172363281
0.000000000,608.010530472,609.999999870,537.107177734
15.625000000,616.004228592,609.999999870,548.099365234
15.625000000,625.000238419,625.000000000,554.087646484
0.000000000,609.007835388,609.000000171,538.087890625
15.625000000,624.004602432,625.000000000,552.079589844
0.000000000,609.148025513,610.000000102,538.074707031
15.625000000,614.993572235,625.000000000,543.911376953
15.625000000,609.539031982,609.999999870,538.917236328
0.000000000,611.659049988,608.999999939,540.378906250
0.000000000,605.133533478,608.999999939,534.703369141
15.625000000,612.007141113,625.000000000,540.569335938
15.625000000,613.005638123,609.000000171,542.561279297
0.000000000,606.073141098,610.000000102,535.554687500
0.000000000,612.007856369,609.999999870,539.480224609
15.625000000,614.989757538,609.999999870,543.456787109
0.000000000,614.002943039,608.999999939,543.466064453
15.625000000,613.007307053,609.999999870,542.462402344
0.000000000,614.008903503,608.999999939,542.453857422
0.000000000,612.002611160,608.999999939,543.447265625
0.000000000,614.989995956,608.999999939,543.426269531
0.000000000,626.064538956,625.000000000,555.435058594
15.625000000,608.007431030,608.999999939,537.370605469
0.000000000,606.005430222,608.999999939,535.362060547
0.000000000,606.002807617,609.000000171,537.354980469
0.000000000,614.007472992,609.999999870,543.351318359
15.625000000,620.003700256,610.000000102,549.342529297
0.000000000,621.005058289,625.000000000,550.338378906
0.000000000,610.044479370,609.999999870,538.316162109
15.625000000,618.593931198,610.000000102,547.271240234
15.625000000,622.002601624,625.000000000,551.675537109
0.000000000,596.991539001,609.999999870,528.654785156
15.625000000,616.500854492,608.999999939,547.646484375
15.625000000,601.107120514,608.999999939,532.129638672
0.000000000,610.036849976,609.000000171,538.998291016
15.625000000,615.057706833,625.000000000,542.960937500
0.000000000,612.037420273,610.000000102,540.886230469
15.625000000,618.088960648,625.000000000,547.846191406
0.000000000,608.004570007,609.999999870,539.755126953
0.000000000,613.059043884,625.000000000,540.749511719
15.625000000,618.004083633,609.999999870,546.689453125
15.625000000,637.061834335,625.000000000,565.669189453
0.000000000,614.007472992,608.999999939,542.609375000
0.000000000,629.108667374,625.000000000,558.600341797
15.625000000,624.512910843,608.999999939,553.483154297
15.625000000,600.007534027,593.999999808,531.968750000
0.000000000,615.975618362,625.000000000,544.935546875
0.000000000,613.045930862,609.000000171,541.957519531
0.000000000,623.007297516,625.000000000,552.908691406
0.000000000,632.005214691,625.000000000,560.899414062
0.000000000,620.005130768,625.000000000,548.893798828
0.000000000,609.049081802,609.999999870,539.888427734
31.250000000,622.006893158,625.000000000,550.838623047
0.000000000,617.554664612,625.000000000,546.817382812
0.000000000,613.006830215,609.999999870,542.263916016
15.625000000,609.007358551,609.999999870,538.257812500
0.000000000,637.988805771,639.999999898,566.234130859
0.000000000,616.124391556,609.000000171,545.244384766
15.625000000,613.074302673,609.000000171,539.119384766
0.000000000,614.008665085,610.000000102,543.044677734
0.000000000,628.006458282,625.000000000,557.035400391
15.625000000,617.582321167,625.000000000,546.028564453
15.625000000,609.005928040,608.999999939,538.444824219
0.000000000,629.004716873,625.000000000,558.438232422
15.625000000,610.996723175,608.999999939,542.425781250
0.000000000,637.008666992,640.000000130,566.427978516
15.625000000,610.575199127,609.999999870,540.402587891
0.000000000,611.004114151,608.999999939,539.826660156
15.625000000,626.006603241,625.000000000,554.772460938
15.625000000,623.005390167,625.000000000,551.765136719
0.000000000,625.004053116,625.000000000,553.758056641
0.000000000,625.997304916,625.000000000,554.741210938
0.000000000,611.524820328,609.000000171,540.745117188
0.000000000,613.050699234,608.999999939,545.219482422
0.000000000,614.004373550,609.000000171,543.167968750
15.625000000,611.006259918,609.000000171,539.163085938
15.625000000,610.123634338,610.000000102,539.156250000
0.000000000,614.989042282,609.999999870,544.016113281
0.000000000,613.556861877,609.999999870,543.011474609
0.000000000,617.500782013,625.000000000,546.436523438
15.625000000,617.002964020,609.999999870,545.932617188
0.000000000,614.046812057,609.999999870,542.922607422
15.625000000,615.048885345,625.000000000,544.873779297
0.000000000,600.523948669,593.999999808,531.823974609
31.250000000,604.007005692,609.000000171,533.302246094
0.000000000,615.988492966,625.000000000,546.278808594
0.000000000,617.567062378,625.000000000,547.290771484
15.625000000,610.546350479,609.000000171,539.722167969
0.000000000,624.003887177,625.000000000,553.175537109
0.000000000,618.040561676,625.000000000,546.648681641
0.000000000,603.008508682,609.000000171,532.607910156
15.625000000,598.057746887,593.999999808,529.599609375
0.000000000,605.604410172,609.000000171,537.543457031
0.000000000,603.000879288,610.000000102,534.937011719
0.000000000,601.546287537,609.999999870,532.917480469
15.625000000,617.003917694,625.000000000,546.372558594
0.000000000,601.057529449,593.000000110,533.366699219
31.250000000,620.007514954,625.000000000,549.308349609
0.000000000,603.050947189,609.000000171,535.299560547
0.000000000,604.987621307,609.999999870,534.233154297
0.000000000,609.756231308,608.999999939,539.216796875
0.000000000,609.464168549,608.999999939,538.459472656
0.000000000,622.609853745,608.999999939,551.993408203
0.000000000,629.976987839,625.000000000,558.381347656
0.000000000,622.685194016,625.000000000,551.376953125
0.000000000,621.867895126,625.000000000,551.229736328
0.000000000,617.637634277,625.000000000,546.360839844
0.000000000,619.006633759,625.000000000,547.788330078
0.000000000,608.990907669,609.000000171,538.764892578
15.625000000,613.031387329,610.000000102,542.200439453
0.000000000,617.905855179,609.000000171,547.070556641
15.625000000,603.057146072,609.999999870,534.189697266
0.000000000,621.519088745,625.000000000,550.132080078
0.000000000,604.031801224,609.999999870,535.596923828
0.000000000,617.002964020,625.000000000,546.564208984
0.000000000,609.992742538,608.999999939,539.545410156
0.000000000,608.991861343,608.999999939,536.538818359
0.000000000,610.093116760,609.000000171,538.546386719
31.250000000,612.009048462,609.000000171,541.451171875
0.000000000,611.055850983,610.000000102,539.442138672
0.000000000,610.988616943,609.999999870,539.369628906
0.000000000,618.109464645,609.999999870,547.380126953
0.000000000,601.006746292,608.999999939,532.269775391
0.000000000,632.115125656,625.000000000,560.258544922
15.625000000,606.003761292,593.999999808,535.142578125
0.000000000,613.047599792,608.999999939,542.138427734
0.000000000,607.560157776,608.999999939,536.089355469
0.000000000,607.992172241,609.000000171,538.520019531
0.000000000,613.003969193,625.000000000,542.524169922
15.625000000,614.078760147,610.000000102,543.519287109
0.000000000,621.991872787,625.000000000,551.423583984
0.000000000,617.575883865,625.000000000,546.429931641
15.625000000,599.002361298,594.000000041,530.853271484
15.625000000,610.007762909,609.999999870,539.848632812
15.625000000,613.054275513,608.999999939,541.833984375
0.000000000,601.988077164,609.000000171,530.764160156
0.000000000,612.008571625,610.000000102,541.775634766
15.625000000,615.020513535,625.000000000,544.741943359
0.000000000,610.995531082,609.999999870,539.712890625
0.000000000,609.041929245,608.999999939,538.715820312
15.625000000,616.005659103,609.999999870,544.673339844
15.625000000,599.004745483,608.999999939,529.662109375
31.250000000,620.054483414,625.000000000,548.658203125
15.625000000,615.005970001,608.999999939,543.603759766
0.000000000,615.992069244,625.000000000,545.526367188
0.000000000,619.987726212,625.000000000,549.517578125
0.000000000,626.041412354,625.000000000,555.513183594
0.000000000,611.006975174,608.999999939,540.471435547
0.000000000,613.003730774,608.999999939,542.463378906
31.250000000,602.057456970,608.999999939,533.459228516
15.625000000,626.137256622,625.000000000,554.401123047
0.000000000,619.009256363,625.000000000,548.264648438
15.625000000,612.558126450,608.999999939,541.252929688
15.625000000,624.003887177,625.000000000,552.694091797
15.625000000,607.046127319,609.000000171,536.689453125
0.000000000,612.989425659,608.999999939,541.625244141
0.000000000,609.154939651,609.000000171,537.637207031
0.000000000,609.072446823,609.999999870,538.481201172
31.250000000,612.058162689,625.000000000,540.408935547
15.625000000,601.002216339,593.999999808,532.348876953
15.625000000,620.009422302,625.000000000,549.346191406
0.000000000,612.005949020,625.000000000,543.334716797
0.000000000,633.059501648,625.000000000,561.328613281
15.625000000,620.006799698,609.999999870,549.270019531
15.625000000,625.041007996,625.000000000,554.265380859
15.625000000,610.007762909,609.000000171,538.709228516
0.000000000,617.567777634,625.000000000,546.700195312
0.000000000,617.007255554,610.000000102,546.132080078
15.625000000,619.007825851,609.000000171,548.125000000
0.000000000,618.007183075,625.000000000,547.116455078
15.625000000,603.992223740,610.000000102,535.092285156
0.000000000,615.004062653,609.999999870,544.102539062
0.000000000,619.137287140,609.999999870,548.096923828
0.000000000,600.041389465,594.000000041,531.989257812
0.000000000,620.422840118,625.000000000,549.854003906
0.000000000,611.878633499,608.999999939,541.302246094
0.000000000,609.006166458,608.999999939,541.422363281
15.625000000,608.987569809,608.999999939,537.399414062
0.000000000,611.054658890,609.000000171,539.410888672
0.000000000,613.052129745,609.999999870,541.355468750
15.625000000,608.557462692,610.000000102,538.302490234
31.250000000,604.004383087,609.999999870,535.744384766
15.625000000,608.004331589,608.999999939,536.739501953
15.625000000,612.007141113,609.000000171,541.599121094
0.000000000,607.990980148,610.000000102,537.577636719
31.250000000,617.034912109,625.000000000,546.570312500
0.000000000,616.008520126,625.000000000,542.537841797
15.625000000,617.049455643,610.000000102,546.528320312
15.625000000,613.004446030,625.000000000,542.478515625
15.625000000,614.008903503,609.999999870,542.473144531
15.625000000,620.008707047,625.000000000,549.465087891
31.250000000,611.040353775,625.000000000,540.455810547
15.625000000,598.003864288,593.999999808,529.415039062
0.000000000,624.052524567,625.000000000,553.410644531
0.000000000,617.036819458,625.000000000,546.341308594
0.000000000,610.135316849,608.999999939,538.303466797
0.000000000,615.006208420,625.000000000,545.166992188
0.000000000,611.076354980,608.999999939,540.160888672
0.000000000,606.004238129,609.000000171,535.083984375
0.000000000,616.054296494,625.000000000,545.078613281
0.000000000,615.008354187,610.000000102,543.023437500
15.625000000,620.011091232,609.000000171,549.014404297
46.875000000,620.057821274,625.000000000,549.005859375
0.000000000,621.044874191,625.000000000,549.947998047
0.000000000,615.009307861,625.000000000,543.904541016
0.000000000,612.005233765,609.000000171,540.894042969
0.000000000,606.996536255,610.000000102,535.881103516
15.625000000,610.561132431,609.999999870,539.867919922
31.250000000,614.009141922,609.999999870,542.308105469
0.000000000,592.991113663,593.000000110,524.283691406
15.625000000,609.040498734,610.000000102,538.284912109
0.000000000,620.129346848,609.000000171,552.237548828
0.000000000,599.018096924,594.000000041,531.090576172
0.000000000,614.119529724,608.999999939,544.072265625
15.625000000,613.991260529,609.999999870,542.938964844
0.000000000,595.992326736,593.000000110,527.931152344
15.625000000,613.005399704,609.000000171,540.939941406
0.000000000,628.057479858,625.000000000,551.924316406
15.625000000,610.606908798,608.999999939,539.859863281
31.250000000,638.741254807,641.000000061,567.149658203
15.625000000,618.494749069,625.000000000,547.270751953
0.000000000,601.511955261,593.999999808,532.778076172
0.000000000,615.281581879,608.999999939,543.529296875
0.000000000,608.044624329,608.999999939,539.141113281
15.625000000,631.936311722,641.000000061,560.974609375
0.000000000,616.356849670,608.999999939,544.960205078
15.625000000,626.081466675,625.000000000,555.069091797
0.000000000,617.514848709,609.999999870,545.827880859
31.250000000,624.815702438,625.000000000,554.108398438
15.625000000,622.386693954,625.000000000,552.101562500
0.000000000,625.341892242,625.000000000,554.270751953
0.000000000,618.305444717,625.000000000,546.275634766
