"Date","Austin","Charlotte","Chicago","Columbus","Dallas","Detroit","El Paso","Fort Worth","Houston","Indianapolis","Jacksonville","Los Angeles","New York","Philadelphia","Phoenix","San Antonio","San Diego","San Francisco","San Jose","Seattle"
"2010-01-01",12.8,10.0,0.6,0.6,10.6,2.2,11.1,11.1,13.3,6.7,16.1,20.6,4.4,5.6,20.0,13.9,20.6,13.9,17.2,11.1
"2010-01-02",13.3,1.1,6.7,7.1,11.7,8.9,13.3,11.7,13.3,7.8,11.1,24.4,1.1,0.0,21.7,13.3,24.4,12.8,14.4,8.3
"2010-01-03",9.4,1.1,10.0,8.2,7.8,6.1,13.9,8.3,9.4,6.7,6.1,26.7,5.6,2.8,21.7,12.8,23.9,12.8,15.6,8.9
"2010-01-04",8.3,3.3,5.6,4.9,2.8,4.4,12.8,3.9,8.9,6.7,8.9,23.9,1.1,0.0,23.3,11.1,23.9,12.2,13.9,9.4
"2010-01-05",9.4,3.3,6.1,5.5,5.0,2.8,13.9,4.4,10.0,6.7,7.2,24.4,1.1,0.6,22.8,10.0,22.8,16.1,15.0,10.0
"2010-01-06",11.1,5.0,3.3,6.0,9.4,2.2,16.7,9.4,12.2,4.4,9.4,22.8,1.1,3.3,20.6,11.7,20.6,12.2,15.0,10.0
"2010-01-07",11.7,8.3,4.4,5.5,7.8,2.8,6.7,9.4,11.1,3.9,13.9,19.4,2.8,4.4,20.6,12.2,20.0,11.7,14.4,8.9
"2010-01-08",1.7,2.2,1.1,5.5,1.1,2.2,3.9,1.7,0.6,4.4,7.2,25.0,0.6,0.6,21.1,1.1,24.4,12.2,14.4,7.8
"2010-01-09",5.6,2.8,3.9,6.0,3.3,3.3,8.3,2.2,6.1,6.1,2.8,23.9,1.1,1.1,21.1,6.7,23.9,12.2,12.2,12.2
"2010-01-10",8.9,3.9,3.3,7.7,6.7,2.2,13.3,7.2,7.2,6.7,6.7,23.3,2.2,1.1,21.7,9.4,23.3,11.1,13.3,12.8
"2010-01-11",13.9,7.2,6.7,5.5,13.3,5.6,13.3,13.3,13.9,3.3,10.6,25.0,0.6,0.6,22.8,13.3,23.3,13.3,13.3,13.9
"2010-01-12",18.9,7.2,2.2,3.8,14.4,2.2,15.0,13.3,17.8,0.6,13.3,18.9,1.7,1.7,23.9,18.9,19.4,16.7,17.2,11.7
"2010-01-13",14.4,7.8,1.7,1.6,16.7,0.6,13.9,16.1,15.0,3.9,13.3,17.2,1.7,3.3,22.2,12.2,17.2,15.6,16.7,13.3
"2010-01-14",15.6,12.2,3.3,3.9,12.8,3.3,13.9,12.2,15.0,7.8,17.2,21.7,5.6,8.3,22.8,15.6,19.4,15.0,16.1,8.9
"2010-01-15",13.3,15.6,5.0,4.4,13.9,3.3,15.0,12.8,12.2,5.6,20.0,22.8,10.0,11.7,23.3,13.3,21.7,12.2,17.2,10.6
"2010-01-16",16.7,13.9,1.7,3.3,15.0,1.1,15.6,13.9,11.1,3.9,20.6,20.0,9.4,11.7,21.1,16.7,18.9,13.9,17.2,7.2
"2010-01-17",17.2,15.0,1.7,3.3,17.8,0.6,16.7,18.9,17.8,3.9,23.3,17.2,7.8,6.7,20.6,17.2,16.7,13.3,13.3,11.1
"2010-01-18",21.7,17.8,3.3,0.0,20.0,0.0,17.2,22.2,21.1,0.6,18.3,16.7,10.0,11.7,15.0,21.7,16.1,14.4,13.9,15.0
"2010-01-19",22.8,18.3,2.2,1.1,21.7,1.1,18.3,21.7,25.6,2.2,21.1,15.0,8.9,10.6,20.0,21.1,16.7,14.4,14.4,15.6
"2010-01-20",23.3,21.1,4.4,1.1,21.1,0.0,14.4,20.6,23.3,1.1,21.7,14.4,5.0,6.7,17.8,21.7,15.6,12.8,12.8,13.9
"2010-01-21",25.0,12.2,1.1,7.2,18.3,1.7,18.9,18.3,25.6,3.9,19.4,14.4,5.0,6.1,16.1,25.6,16.7,10.6,10.0,13.3
"2010-01-22",24.4,7.2,1.7,7.2,24.4,3.9,15.0,23.3,23.9,4.4,23.3,12.2,6.7,7.2,15.6,23.3,14.4,9.4,10.6,8.9
"2010-01-23",22.2,9.4,2.2,9.4,17.2,2.2,9.4,17.8,23.3,9.4,15.6,14.4,4.4,6.1,13.9,23.3,15.0,12.2,13.9,9.4
"2010-01-24",18.9,18.3,8.3,10.0,13.9,7.8,10.0,14.4,20.0,12.8,25.6,15.6,10.0,13.9,14.4,19.4,16.7,12.2,12.2,7.8
"2010-01-25",20.0,18.3,8.3,8.9,14.4,7.2,11.1,13.9,18.9,3.3,22.2,17.8,13.9,16.1,16.7,21.1,17.2,13.9,13.9,12.2
"2010-01-26",20.6,9.4,1.1,2.1,15.6,0.6,13.3,14.4,20.6,3.9,17.8,14.4,9.4,6.7,19.4,21.7,15.6,11.7,13.9,8.9
"2010-01-27",21.1,8.9,3.3,0.0,18.9,2.8,15.0,18.3,19.4,0.0,16.7,18.9,3.9,4.4,17.2,20.6,17.8,12.2,13.3,9.4
"2010-01-28",20.0,17.2,4.4,0.0,14.4,3.3,8.9,14.4,18.9,0.0,20.0,19.4,5.6,8.3,17.8,20.6,17.8,13.3,15.0,12.8
"2010-01-29",18.3,7.8,8.9,8.8,6.1,6.1,8.3,7.8,19.4,7.2,18.9,17.8,5.0,4.4,19.4,18.9,17.2,15.6,16.7,13.3
"2010-01-30",7.8,0.6,6.1,4.3,0.0,6.1,12.2,1.1,3.9,3.3,21.1,15.0,6.7,6.1,20.0,11.7,16.7,14.4,15.6,8.9
"2010-01-31",2.2,4.4,4.4,2.1,3.9,2.2,15.0,1.1,7.2,1.7,8.9,16.7,1.1,1.1,20.6,2.8,16.1,12.8,16.1,9.4
"2010-02-01",7.8,8.9,0.6,0.6,8.3,2.2,17.2,6.7,9.4,2.8,16.1,17.8,1.7,2.2,19.4,7.8,17.2,14.4,17.2,9.4
"2010-02-02",12.2,3.9,0.6,5.0,11.1,1.7,17.8,10.0,15.0,3.9,16.1,16.1,0.6,2.2,22.8,11.7,16.7,13.3,15.0,12.2
"2010-02-03",9.4,11.1,2.2,2.8,7.8,1.1,7.8,7.8,12.2,0.0,12.8,18.3,3.9,4.4,21.7,10.6,17.2,15.6,17.2,10.0
"2010-02-04",8.9,7.2,1.1,3.3,6.7,0.6,13.3,6.1,12.8,3.3,18.9,17.2,2.8,4.4,20.0,10.6,17.2,15.0,15.0,13.9
"2010-02-05",15.0,3.9,1.1,1.1,14.4,0.6,16.1,14.4,15.6,1.7,22.8,13.3,2.2,3.3,21.1,22.2,16.7,16.7,18.3,14.4
"2010-02-06",15.0,5.0,1.7,0.6,7.2,2.2,17.8,6.1,17.2,1.1,15.6,15.0,0.6,1.7,20.6,17.2,16.7,13.9,15.0,13.3
"2010-02-07",11.1,6.7,1.1,6.0,6.7,0.6,18.3,6.1,11.7,1.7,11.1,15.6,1.1,0.0,17.2,13.9,16.1,13.9,14.4,9.4
"2010-02-08",20.0,10.0,1.1,4.3,6.1,1.7,12.8,5.0,20.6,2.8,15.0,15.6,2.8,1.7,17.8,21.7,16.7,12.8,12.8,9.4
"2010-02-09",8.9,6.7,0.6,0.6,6.1,3.9,13.3,5.6,10.6,2.2,17.2,13.9,5.6,2.8,18.9,11.1,15.6,13.3,13.9,7.8
"2010-02-10",4.4,4.4,1.1,3.2,4.4,1.7,14.4,3.3,8.9,3.3,13.3,16.7,1.1,0.6,15.6,5.0,15.6,13.9,15.6,6.7
"2010-02-11",5.6,7.8,1.7,3.2,3.9,1.1,13.3,2.8,6.1,2.8,10.0,16.7,2.8,3.3,17.8,6.7,16.1,15.0,16.7,12.2
"2010-02-12",8.9,2.8,0.0,3.8,2.8,2.2,14.4,1.7,5.0,2.2,8.3,16.7,2.8,1.7,20.0,12.2,17.2,16.7,17.8,12.2
"2010-02-13",14.4,6.1,1.7,3.2,6.1,1.7,16.7,7.8,9.4,1.7,10.0,20.0,0.0,0.6,22.8,14.4,20.6,16.1,18.3,11.1
"2010-02-14",20.6,8.9,0.6,2.7,6.1,0.6,16.7,3.9,20.0,0.6,15.0,25.0,3.9,2.8,24.4,22.2,23.3,15.6,15.6,11.7
"2010-02-15",12.8,8.3,0.6,3.8,7.8,1.1,11.1,7.2,11.1,3.3,19.4,26.1,4.4,2.8,24.4,13.3,25.6,16.7,19.4,12.8
"2010-02-16",15.0,5.6,0.6,2.1,10.6,1.1,14.4,9.4,13.9,3.3,10.6,26.7,0.6,2.2,25.0,16.1,25.0,18.3,18.9,12.2
"2010-02-17",16.7,6.7,2.2,0.5,12.2,1.7,17.2,11.7,16.1,1.1,12.2,23.9,1.7,1.7,25.6,16.7,22.8,18.3,20.6,10.6
"2010-02-18",17.8,10.6,2.2,1.1,17.2,3.3,21.1,17.2,17.2,0.6,13.9,16.7,4.4,6.1,23.9,17.8,18.9,14.4,15.0,15.0
"2010-02-19",15.6,14.4,5.6,1.1,15.0,4.4,19.4,13.3,15.6,2.2,18.9,15.6,6.1,6.1,24.4,15.0,16.7,13.9,15.0,15.0
"2010-02-20",21.1,15.6,6.1,3.3,16.7,5.6,19.4,16.1,20.6,3.3,21.1,15.6,6.7,6.1,16.1,18.9,16.7,13.3,14.4,13.9
"2010-02-21",25.0,18.3,3.3,5.6,19.4,5.6,16.7,18.9,22.2,5.0,21.7,16.7,7.8,7.8,17.8,26.1,17.2,13.3,13.3,13.9
"2010-02-22",12.2,11.1,2.2,4.4,5.0,0.0,15.0,4.4,14.4,2.8,20.6,21.1,7.2,4.4,16.1,16.1,17.2,15.6,15.6,12.2
"2010-02-23",4.4,15.6,1.1,1.1,5.6,1.1,8.3,4.4,8.3,0.6,22.8,18.3,3.3,3.9,16.7,5.6,18.9,13.3,11.7,8.9
"2010-02-24",11.7,7.2,3.3,0.0,8.9,1.1,13.3,9.4,12.2,2.8,15.6,16.7,5.6,6.7,20.0,15.0,18.9,13.9,17.8,10.6
"2010-02-25",18.3,3.9,0.0,2.1,14.4,2.2,18.3,13.3,16.7,1.1,10.6,18.3,3.3,3.9,22.2,18.3,17.8,17.2,19.4,12.2
"2010-02-26",15.0,8.9,0.6,2.1,10.6,1.1,15.0,10.0,19.4,1.7,14.4,21.7,0.6,1.1,21.1,17.8,20.6,16.1,16.1,11.1
"2010-02-27",18.3,12.2,1.1,0.0,17.8,2.2,18.3,17.2,17.2,0.0,13.9,16.1,3.3,5.0,21.7,20.6,16.1,15.0,16.7,12.2
"2010-02-28",19.4,11.1,2.8,2.8,18.3,5.6,15.6,17.2,18.3,3.3,17.2,17.2,4.4,5.6,15.0,19.4,16.7,16.7,19.4,13.3
"2010-03-01",15.6,10.6,4.4,2.2,11.7,5.6,15.0,11.1,15.0,4.4,19.4,18.3,8.9,8.9,19.4,16.7,17.8,15.0,16.7,13.9
"2010-03-02",16.1,4.4,3.3,0.0,12.2,2.8,16.1,11.1,15.0,6.1,19.4,17.2,8.3,7.2,23.3,17.2,17.2,14.4,15.0,13.3
"2010-03-03",20.0,8.9,1.7,0.0,16.7,5.6,21.1,15.6,17.8,3.3,13.9,16.7,5.0,5.6,22.8,20.0,18.3,13.9,12.8,12.8
"2010-03-04",21.1,11.7,3.9,2.2,20.0,5.6,23.3,19.4,19.4,6.7,12.8,15.6,8.3,8.3,21.1,20.6,16.7,13.3,14.4,11.7
"2010-03-05",18.3,11.7,7.2,2.8,21.1,5.6,21.1,21.1,17.8,8.9,16.1,17.8,9.4,10.0,21.7,16.7,17.2,13.9,15.6,13.9
"2010-03-06",19.4,15.0,4.4,5.0,21.1,10.0,22.8,19.4,20.6,8.9,17.8,16.1,12.2,11.7,25.0,18.9,16.1,17.8,18.3,15.0
"2010-03-07",17.8,16.7,6.1,6.1,15.6,10.0,23.9,14.4,18.9,13.3,17.8,17.2,13.9,13.3,16.1,17.2,14.4,15.0,17.2,11.1
"2010-03-08",20.0,21.1,11.1,12.2,16.1,13.9,15.0,16.1,18.9,15.6,22.8,16.1,16.1,15.6,14.4,21.1,16.1,13.3,13.9,5.0
"2010-03-09",26.7,23.3,7.8,16.1,24.4,13.3,18.9,24.4,26.7,16.1,22.8,15.6,16.1,17.2,15.0,25.6,15.0,12.8,13.3,8.9
"2010-03-10",26.7,16.7,7.8,17.2,23.9,12.8,14.4,23.3,25.0,22.2,25.6,16.1,13.9,17.2,16.1,27.2,16.1,13.3,13.3,10.0
"2010-03-11",23.9,16.1,17.2,18.9,17.2,16.1,15.0,16.1,26.1,18.3,20.6,17.8,11.7,15.6,16.7,25.6,17.8,15.0,17.2,7.8
"2010-03-12",21.7,20.6,13.9,20.0,19.4,11.7,18.9,19.4,20.6,13.3,22.2,18.3,6.1,8.3,20.6,22.8,18.3,14.4,13.9,9.4
"2010-03-13",24.4,17.2,11.7,11.1,19.4,8.3,24.4,19.4,22.8,10.0,21.7,15.6,7.8,10.6,22.2,25.6,16.7,13.9,13.9,9.4
"2010-03-14",27.2,14.4,5.6,7.8,22.8,5.0,22.2,21.1,27.2,8.9,18.3,18.3,10.0,10.0,18.9,26.1,17.8,17.2,17.8,11.7
"2010-03-15",22.2,17.8,8.9,7.2,18.3,13.9,13.3,16.7,24.4,8.3,18.3,24.4,7.8,7.8,24.4,21.7,24.4,19.4,22.8,18.3
"2010-03-16",13.9,14.4,8.9,15.6,16.7,16.7,17.8,13.9,15.6,16.1,18.9,29.4,17.2,16.7,27.2,17.2,27.2,19.4,21.7,13.9
"2010-03-17",22.2,15.0,12.8,16.7,17.8,16.1,21.1,17.2,21.7,17.2,13.9,28.3,18.9,18.9,29.4,22.8,27.8,21.7,22.8,11.1
"2010-03-18",20.6,20.6,15.0,17.8,18.3,18.9,25.6,18.3,21.7,18.9,16.1,22.2,20.6,20.6,28.3,21.1,17.8,22.8,23.9,11.1
"2010-03-19",23.9,22.8,17.8,18.3,22.8,19.4,22.8,22.8,23.3,19.4,23.9,20.6,22.2,21.7,25.0,23.9,19.4,25.6,27.2,16.1
"2010-03-20",17.2,24.4,19.4,20.0,16.7,6.1,14.4,17.2,17.2,20.6,24.4,23.9,23.3,23.3,22.8,17.2,22.8,17.2,23.3,19.4
"2010-03-21",16.1,16.7,2.2,18.9,8.9,8.3,17.8,8.9,14.4,12.2,21.1,20.6,17.8,23.9,25.6,18.3,22.8,17.2,19.4,13.3
"2010-03-22",22.2,16.7,5.0,8.3,19.4,6.1,23.9,20.6,20.6,7.2,18.3,17.8,13.9,16.7,28.3,22.2,19.4,17.8,19.4,12.8
"2010-03-23",24.4,18.9,7.8,10.0,24.4,12.8,23.9,24.4,23.3,16.1,21.1,18.9,11.7,11.7,20.0,23.9,19.4,21.7,23.3,13.9
"2010-03-24",19.4,23.9,10.6,16.1,23.3,15.6,18.9,23.9,18.3,18.3,23.9,20.6,15.6,17.8,22.8,20.0,21.1,16.7,21.1,20.0
"2010-03-25",20.0,22.2,10.0,13.9,17.2,8.9,21.1,17.8,20.0,12.8,24.4,16.7,16.7,21.1,25.6,22.2,17.8,15.6,17.8,11.7
"2010-03-26",22.2,19.4,6.7,3.9,20.0,2.8,27.2,16.1,22.2,7.8,26.1,20.0,11.1,13.3,23.9,22.2,20.0,16.7,17.8,12.2
"2010-03-27",27.2,15.6,2.8,13.3,23.3,8.3,19.4,22.2,26.1,15.0,18.3,27.8,6.7,8.9,24.4,28.3,25.6,20.6,23.3,16.1
"2010-03-28",21.7,18.9,8.3,12.8,17.8,8.3,18.9,17.8,20.6,10.6,23.3,27.2,9.4,15.0,26.7,22.8,26.7,21.1,23.9,13.3
"2010-03-29",23.3,18.9,10.6,8.9,23.3,10.0,23.9,23.9,23.3,12.8,22.8,22.2,11.7,13.9,28.9,23.9,23.9,17.2,20.6,10.0
"2010-03-30",26.1,21.7,6.1,13.3,27.8,12.8,30.0,27.8,25.6,16.7,22.8,17.8,10.0,11.1,30.6,26.1,19.4,16.1,16.7,8.9
"2010-03-31",27.8,25.0,18.3,20.6,28.9,20.0,30.0,29.4,26.7,26.1,26.7,16.7,13.9,18.3,28.9,27.8,17.2,14.4,15.0,10.6
"2010-04-01",25.6,29.4,26.7,26.1,27.2,25.0,27.2,26.7,25.6,27.8,29.4,15.0,21.1,22.2,20.0,26.1,15.0,14.4,15.0,10.0
"2010-04-02",26.7,30.0,28.9,27.2,26.1,25.6,18.3,26.7,25.6,27.2,28.3,17.2,20.0,23.3,21.1,27.8,17.8,15.0,16.1,10.0
"2010-04-03",28.9,25.6,27.8,25.0,26.1,25.0,25.0,25.6,30.0,20.0,28.3,17.8,19.4,21.7,26.1,28.3,18.3,13.9,14.4,8.3
"2010-04-04",27.8,27.8,15.6,22.2,26.7,19.4,28.3,26.1,28.3,24.4,28.9,16.1,24.4,24.4,28.3,27.8,17.2,13.3,13.3,11.7
"2010-04-05",28.3,30.6,25.0,26.1,28.3,23.3,30.6,27.8,27.8,25.6,30.6,16.7,23.9,26.7,27.2,28.3,17.2,14.4,15.6,10.6
"2010-04-06",27.2,32.2,22.8,27.8,28.3,21.1,25.6,28.3,27.2,28.3,29.4,18.9,25.6,30.6,25.6,27.2,18.9,16.7,17.2,11.1
"2010-04-07",24.4,28.9,22.8,24.4,23.3,22.2,18.9,22.8,27.2,23.3,28.9,25.0,33.3,31.7,25.0,26.1,26.1,20.6,21.7,10.6
"2010-04-08",22.2,23.9,7.8,21.1,20.0,13.9,22.8,19.4,22.2,12.2,30.0,26.1,26.7,28.9,30.0,23.3,26.1,16.1,17.8,10.0
"2010-04-09",23.3,19.4,5.0,11.1,24.4,7.8,28.3,24.4,22.8,13.9,24.4,21.7,20.0,16.1,30.0,21.7,18.3,20.6,21.7,10.6
"2010-04-10",26.1,22.2,13.3,18.3,24.4,20.0,28.3,23.9,22.8,21.7,25.0,16.7,16.7,16.1,31.1,25.0,18.3,15.0,15.6,13.9
"2010-04-11",21.1,24.4,25.0,22.2,23.3,18.3,29.4,21.7,26.7,23.9,24.4,17.2,24.4,24.4,31.7,21.1,17.8,13.3,13.3,15.6
"2010-04-12",26.1,26.7,16.1,19.4,27.2,15.0,29.4,26.7,26.7,22.8,23.3,16.1,19.4,20.0,28.3,25.0,17.2,15.0,15.0,13.3
"2010-04-13",27.2,26.1,17.8,17.8,27.8,13.9,29.4,27.2,26.7,26.7,24.4,16.7,13.3,12.8,23.9,25.0,17.8,15.6,17.2,13.9
"2010-04-14",25.6,17.8,14.4,21.7,27.8,17.8,28.9,27.2,26.7,27.8,25.0,17.8,19.4,18.3,28.3,22.8,20.6,15.6,17.2,15.6
"2010-04-15",24.4,25.0,28.3,28.3,26.7,28.3,28.3,25.6,27.2,28.3,22.8,18.3,22.8,23.3,32.8,21.1,18.3,18.9,21.7,15.6
"2010-04-16",22.8,29.4,29.4,25.0,25.6,21.1,26.7,23.9,26.7,24.4,25.6,17.8,13.9,23.9,29.4,24.4,18.9,20.6,21.1,18.9
"2010-04-17",25.0,27.2,19.4,12.8,24.4,7.2,20.6,20.0,27.2,15.6,28.3,20.6,12.2,15.6,32.2,22.8,20.0,19.4,21.7,16.1
"2010-04-18",21.7,21.1,13.3,14.4,17.8,10.6,23.9,16.1,24.4,16.1,26.7,19.4,13.9,14.4,35.6,24.4,20.6,24.4,25.6,21.1
"2010-04-19",17.8,20.0,10.6,16.7,19.4,17.2,22.8,17.2,18.3,17.8,23.3,18.9,17.2,19.4,31.1,18.9,21.1,18.9,22.2,20.6
"2010-04-20",24.4,22.8,11.7,17.8,22.2,15.6,26.7,21.1,25.0,19.4,25.0,18.3,21.1,20.6,31.7,24.4,20.0,15.6,15.6,13.3
"2010-04-21",26.7,21.1,15.6,20.0,26.7,21.1,30.0,26.7,26.7,21.1,27.2,16.1,20.6,18.9,25.0,26.7,15.0,13.9,12.2,10.6
"2010-04-22",23.9,23.9,12.8,20.6,23.3,12.8,20.0,22.2,26.1,22.8,28.3,15.0,22.2,22.2,19.4,22.2,15.6,18.3,19.4,12.8
"2010-04-23",30.6,28.3,11.7,22.2,28.3,15.6,16.1,28.3,29.4,15.6,30.6,17.2,20.0,20.0,22.2,30.0,17.8,19.4,21.7,14.4
"2010-04-24",27.8,23.3,16.7,20.6,26.1,14.4,23.3,28.3,28.9,21.7,28.9,17.8,20.0,20.0,27.2,27.2,18.9,17.2,22.2,12.2
"2010-04-25",28.3,27.2,16.7,20.6,24.4,11.7,27.2,23.9,27.8,15.6,26.1,17.2,11.1,11.7,31.7,29.4,17.8,24.4,26.1,14.4
"2010-04-26",30.6,23.3,15.0,13.9,24.4,18.3,29.4,22.8,30.6,17.8,29.4,16.1,11.7,12.2,33.3,31.1,17.2,17.8,23.3,18.3
"2010-04-27",25.0,17.2,13.9,12.2,22.2,12.2,25.6,21.7,25.0,15.0,27.8,16.1,14.4,16.1,35.0,25.0,17.2,16.7,18.9,12.8
"2010-04-28",27.2,19.4,10.0,16.1,26.7,15.0,31.1,26.1,27.2,17.2,23.9,17.8,13.3,15.6,32.8,26.7,18.9,14.4,15.0,13.3
"2010-04-29",30.0,22.8,16.1,20.6,28.9,17.2,28.9,28.3,28.3,24.4,25.6,18.3,20.6,21.7,22.8,29.4,17.2,15.6,16.7,14.4
"2010-04-30",31.1,27.8,26.1,27.2,27.8,27.2,17.2,27.2,26.1,26.1,28.3,20.0,25.6,26.7,23.3,30.6,19.4,17.8,20.0,14.4
"2010-05-01",28.3,27.2,28.9,21.7,26.1,24.4,19.4,24.4,30.6,23.3,32.2,19.4,29.4,31.7,27.2,28.9,17.8,18.3,21.1,13.3
"2010-05-02",30.6,31.7,22.8,21.1,28.9,23.3,22.8,28.3,30.6,22.8,34.4,20.6,31.1,31.7,27.8,29.4,18.3,20.6,24.4,11.7
"2010-05-03",32.2,23.9,22.2,23.9,30.0,23.9,23.9,28.3,33.3,24.4,33.9,21.1,26.7,28.3,28.9,30.6,22.2,20.0,27.8,12.2
"2010-05-04",32.2,27.8,23.9,23.3,30.0,22.8,31.7,30.0,31.7,25.0,32.2,19.4,27.2,27.8,33.3,31.1,20.6,21.1,24.4,11.7
"2010-05-05",34.4,29.4,27.2,28.3,31.7,25.6,34.4,29.4,33.9,27.8,30.0,18.9,26.7,27.8,36.7,33.3,18.3,17.2,19.4,8.9
"2010-05-06",33.9,30.6,23.3,21.1,31.7,19.4,35.0,30.6,31.7,22.2,32.8,19.4,25.6,27.2,34.4,32.2,19.4,20.6,22.8,16.1
"2010-05-07",35.0,31.7,17.2,28.9,27.2,13.9,32.8,25.6,33.9,27.8,32.8,21.1,22.8,22.8,35.0,33.9,21.1,17.2,21.1,18.3
"2010-05-08",25.6,29.4,14.4,16.1,24.4,11.1,26.1,22.8,28.3,11.7,32.8,20.6,24.4,26.1,36.1,25.6,22.8,17.2,20.0,18.3
"2010-05-09",27.2,21.1,11.7,13.3,20.0,12.8,33.3,18.9,26.1,15.0,25.6,17.8,11.1,15.0,34.4,27.8,17.8,16.7,17.8,19.4
"2010-05-10",31.7,19.4,13.9,16.7,30.0,12.8,31.1,30.6,31.1,16.7,26.7,18.3,16.1,17.2,28.3,30.0,18.9,15.0,16.1,12.8
"2010-05-11",33.3,19.4,15.6,22.2,32.2,9.4,33.3,31.1,32.8,25.6,28.3,18.3,13.3,15.0,25.6,31.7,17.8,17.2,19.4,16.7
"2010-05-12",33.9,28.9,10.0,15.6,31.1,11.1,25.6,30.0,31.7,21.1,28.9,20.0,8.9,12.8,27.8,32.2,20.6,17.8,23.3,16.7
"2010-05-13",32.8,30.6,10.6,28.3,31.1,16.7,29.4,28.9,30.0,28.3,29.4,20.6,19.4,20.0,30.6,30.0,19.4,18.3,23.3,20.6
"2010-05-14",25.0,31.7,23.3,24.4,27.2,21.1,31.1,24.4,30.6,22.8,29.4,18.3,26.7,29.4,32.8,24.4,18.3,16.7,20.0,22.2
"2010-05-15",29.4,31.1,20.0,22.8,26.1,18.9,30.0,25.0,25.0,20.0,31.7,17.8,22.8,24.4,35.0,27.8,19.4,17.8,21.1,21.7
"2010-05-16",29.4,30.6,15.6,21.1,31.1,18.3,31.1,30.0,31.1,17.2,32.8,18.3,22.2,22.8,36.7,28.3,16.7,15.6,19.4,21.7
"2010-05-17",32.8,25.6,17.2,15.6,32.2,17.8,33.9,30.6,33.3,14.4,28.3,16.1,23.3,21.7,36.1,31.1,17.8,15.0,17.8,21.7
"2010-05-18",31.1,23.3,13.3,16.7,28.9,13.9,33.3,27.8,30.6,14.4,32.2,18.3,16.7,12.2,31.1,29.4,20.6,18.9,21.1,17.2
"2010-05-19",32.8,25.0,16.7,18.3,31.1,22.2,31.1,31.1,32.8,16.1,33.3,17.2,17.8,18.9,34.4,30.6,19.4,18.3,20.6,20.0
"2010-05-20",31.1,26.7,23.3,24.4,29.4,28.3,33.3,31.1,32.8,20.6,31.7,20.6,26.1,27.8,36.7,28.3,21.7,18.3,21.1,13.3
"2010-05-21",33.3,25.0,22.2,20.6,31.7,22.8,36.7,31.1,33.3,21.7,30.6,20.0,29.4,30.6,38.3,31.7,18.9,16.1,18.3,12.8
"2010-05-22",33.3,27.2,21.1,23.9,32.8,24.4,34.4,31.1,32.8,25.6,32.2,18.9,23.3,24.4,32.8,30.6,17.8,16.1,17.2,16.1
"2010-05-23",33.9,30.0,23.9,28.9,33.9,26.1,34.4,32.8,32.8,31.1,32.2,17.2,21.7,23.9,26.1,32.2,16.7,17.2,20.6,13.9
"2010-05-24",32.8,25.0,32.8,27.8,32.8,27.2,28.3,32.2,32.2,31.1,31.1,18.3,22.8,25.0,26.7,30.0,18.3,18.3,19.4,16.7
"2010-05-25",31.1,25.6,32.2,28.3,31.1,27.2,31.7,30.0,31.7,30.0,28.3,18.3,27.8,27.8,32.2,28.9,18.9,16.1,17.8,16.1
"2010-05-26",32.8,28.3,31.1,30.0,33.9,29.4,35.0,33.3,34.4,31.7,28.9,18.3,33.3,33.3,35.0,31.1,19.4,19.4,20.6,13.9
"2010-05-27",35.0,32.2,28.9,31.1,34.4,28.9,35.0,33.3,34.4,31.7,32.8,18.9,28.3,28.3,36.1,32.2,20.0,17.2,18.9,15.6
"2010-05-28",35.6,31.7,23.3,28.9,35.6,29.4,35.0,34.4,36.1,30.6,32.8,20.0,21.1,29.4,36.7,33.9,19.4,17.8,20.0,11.7
"2010-05-29",35.0,27.8,22.2,29.4,34.4,27.8,36.1,34.4,35.6,31.1,30.6,23.9,25.0,26.1,34.4,33.3,21.1,23.3,26.7,12.2
"2010-05-30",33.3,30.0,23.9,31.7,36.7,29.4,35.6,35.0,34.4,31.7,30.6,23.3,28.9,30.6,36.7,32.2,19.4,24.4,28.9,15.0
"2010-05-31",34.4,24.4,33.3,28.3,35.0,30.6,36.7,34.4,34.4,30.0,31.7,22.8,30.0,33.9,37.8,32.8,18.9,19.4,23.3,18.3
"2010-06-01",34.4,29.4,27.8,27.8,36.1,27.8,33.9,35.6,33.9,28.3,32.8,19.4,29.4,30.6,37.2,32.2,18.3,18.9,21.7,16.7
"2010-06-02",35.6,31.1,30.0,30.6,35.6,24.4,33.3,35.0,33.9,28.3,33.3,20.0,30.6,32.2,36.1,33.3,20.6,21.7,27.2,16.7
"2010-06-03",23.3,28.9,26.7,27.2,31.7,25.6,36.1,30.6,27.8,28.3,33.9,20.0,30.6,32.2,37.8,25.6,19.4,23.3,26.7,17.2
"2010-06-04",33.9,30.0,20.6,30.0,35.0,25.6,38.3,33.9,32.8,31.1,31.7,19.4,31.1,32.2,39.4,32.8,20.0,24.4,28.3,16.1
"2010-06-05",33.9,32.2,29.4,26.7,37.2,26.1,41.1,36.7,33.9,30.0,34.4,21.1,31.1,32.2,41.7,32.8,20.6,26.7,29.4,20.6
"2010-06-06",35.0,31.7,27.8,24.4,36.7,20.0,43.3,35.0,35.0,26.1,34.4,21.1,31.7,33.9,42.8,33.9,21.1,23.3,27.2,16.7
